question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
115543,63238,2020,Michigan,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group Inc.,117,Glengariff Group Inc.,B/C,600,lv,lv,Live Phone,U.S. President,0,,1/3/20,1/7/20,,"",false,,,false,false,1/8/20 23:30,,https://www.scribd.com/document/442183414/January-2020-Statewide-Survey,general,Warren,Elizabeth Warren,DEM,45.7
115543,63238,2020,Michigan,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group Inc.,117,Glengariff Group Inc.,B/C,600,lv,lv,Live Phone,U.S. President,0,,1/3/20,1/7/20,,"",false,,,false,false,1/8/20 23:30,,https://www.scribd.com/document/442183414/January-2020-Statewide-Survey,general,Trump,Donald Trump,REP,44.0
115544,63238,2020,Michigan,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group Inc.,117,Glengariff Group Inc.,B/C,600,lv,lv,Live Phone,U.S. President,0,,1/3/20,1/7/20,,"",false,,,false,false,1/8/20 23:30,,https://www.scribd.com/document/442183414/January-2020-Statewide-Survey,general,Buttigieg,Pete Buttigieg,DEM,45.0
115544,63238,2020,Michigan,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group Inc.,117,Glengariff Group Inc.,B/C,600,lv,lv,Live Phone,U.S. President,0,,1/3/20,1/7/20,,"",false,,,false,false,1/8/20 23:30,,https://www.scribd.com/document/442183414/January-2020-Statewide-Survey,general,Trump,Donald Trump,REP,43.2
115545,63238,2020,Michigan,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group Inc.,117,Glengariff Group Inc.,B/C,600,lv,lv,Live Phone,U.S. President,0,,1/3/20,1/7/20,,"",false,,,false,false,1/8/20 23:30,,https://www.scribd.com/document/442183414/January-2020-Statewide-Survey,general,Bloomberg,Michael Bloomberg,DEM,47.2
115545,63238,2020,Michigan,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group Inc.,117,Glengariff Group Inc.,B/C,600,lv,lv,Live Phone,U.S. President,0,,1/3/20,1/7/20,,"",false,,,false,false,1/8/20 23:30,,https://www.scribd.com/document/442183414/January-2020-Statewide-Survey,general,Trump,Donald Trump,REP,41.2
115415,63224,2020,New Mexico,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,967,rv,rv,IVR/Online,U.S. President,0,,1/3/20,1/6/20,,"",false,,,false,false,1/6/20 19:01,"",http://emersonpolling.com/2020/01/07/new-mexico-2020-democrats-strong-in-the-land-of-enchantment-but-split-between-sanders-and-biden-for-nomination/,general,Biden,Joseph R. Biden Jr.,DEM,54.3
115415,63224,2020,New Mexico,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,967,rv,rv,IVR/Online,U.S. President,0,,1/3/20,1/6/20,,"",false,,,false,false,1/6/20 19:01,"",http://emersonpolling.com/2020/01/07/new-mexico-2020-democrats-strong-in-the-land-of-enchantment-but-split-between-sanders-and-biden-for-nomination/,general,Trump,Donald Trump,REP,45.7
115416,63224,2020,New Mexico,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,967,rv,rv,IVR/Online,U.S. President,0,,1/3/20,1/6/20,,"",false,,,false,false,1/6/20 19:01,"",http://emersonpolling.com/2020/01/07/new-mexico-2020-democrats-strong-in-the-land-of-enchantment-but-split-between-sanders-and-biden-for-nomination/,general,Sanders,Bernard Sanders,DEM,58.8
115416,63224,2020,New Mexico,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,967,rv,rv,IVR/Online,U.S. President,0,,1/3/20,1/6/20,,"",false,,,false,false,1/6/20 19:01,"",http://emersonpolling.com/2020/01/07/new-mexico-2020-democrats-strong-in-the-land-of-enchantment-but-split-between-sanders-and-biden-for-nomination/,general,Trump,Donald Trump,REP,41.2
115417,63224,2020,New Mexico,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,967,rv,rv,IVR/Online,U.S. President,0,,1/3/20,1/6/20,,"",false,,,false,false,1/6/20 19:01,"",http://emersonpolling.com/2020/01/07/new-mexico-2020-democrats-strong-in-the-land-of-enchantment-but-split-between-sanders-and-biden-for-nomination/,general,Warren,Elizabeth Warren,DEM,54.3
115417,63224,2020,New Mexico,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,967,rv,rv,IVR/Online,U.S. President,0,,1/3/20,1/6/20,,"",false,,,false,false,1/6/20 19:01,"",http://emersonpolling.com/2020/01/07/new-mexico-2020-democrats-strong-in-the-land-of-enchantment-but-split-between-sanders-and-biden-for-nomination/,general,Trump,Donald Trump,REP,45.7
115418,63224,2020,New Mexico,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,967,rv,rv,IVR/Online,U.S. President,0,,1/3/20,1/6/20,,"",false,,,false,false,1/6/20 19:01,"",http://emersonpolling.com/2020/01/07/new-mexico-2020-democrats-strong-in-the-land-of-enchantment-but-split-between-sanders-and-biden-for-nomination/,general,Buttigieg,Pete Buttigieg,DEM,55.2
115418,63224,2020,New Mexico,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,967,rv,rv,IVR/Online,U.S. President,0,,1/3/20,1/6/20,,"",false,,,false,false,1/6/20 19:01,"",http://emersonpolling.com/2020/01/07/new-mexico-2020-democrats-strong-in-the-land-of-enchantment-but-split-between-sanders-and-biden-for-nomination/,general,Trump,Donald Trump,REP,44.8
115426,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Biden,Joseph R. Biden Jr.,DEM,46.0
115426,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Trump,Donald Trump,REP,40.0
115427,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Sanders,Bernard Sanders,DEM,44.0
115427,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Trump,Donald Trump,REP,42.0
115428,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Bloomberg,Michael Bloomberg,DEM,43.0
115428,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Trump,Donald Trump,REP,41.0
115429,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Buttigieg,Pete Buttigieg,DEM,42.0
115429,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Trump,Donald Trump,REP,41.0
115430,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Warren,Elizabeth Warren,DEM,42.0
115430,63225,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,8436,rv,rv,Online,U.S. President,0,,12/30/19,1/5/20,,"",false,,,false,false,1/7/20 06:48,"",https://morningconsult.com/wp-content/uploads/2020/01/MCPI_Jan-7.pdf,general,Trump,Donald Trump,REP,43.0
115524,63234,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,760,v,v,IVR/Text,U.S. President,0,,1/2/20,1/4/20,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/ArizonaJanuary2020.pdf,general,Biden,Joseph R. Biden Jr.,DEM,46.0
115524,63234,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,760,v,v,IVR/Text,U.S. President,0,,1/2/20,1/4/20,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/ArizonaJanuary2020.pdf,general,Trump,Donald Trump,REP,46.0
115525,63234,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,760,v,v,IVR/Text,U.S. President,0,,1/2/20,1/4/20,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/ArizonaJanuary2020.pdf,general,Buttigieg,Pete Buttigieg,DEM,44.0
115525,63234,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,760,v,v,IVR/Text,U.S. President,0,,1/2/20,1/4/20,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/ArizonaJanuary2020.pdf,general,Trump,Donald Trump,REP,47.0
115526,63234,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,760,v,v,IVR/Text,U.S. President,0,,1/2/20,1/4/20,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/ArizonaJanuary2020.pdf,general,Sanders,Bernard Sanders,DEM,46.0
115526,63234,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,760,v,v,IVR/Text,U.S. President,0,,1/2/20,1/4/20,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/ArizonaJanuary2020.pdf,general,Trump,Donald Trump,REP,47.0
115527,63234,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,760,v,v,IVR/Text,U.S. President,0,,1/2/20,1/4/20,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/ArizonaJanuary2020.pdf,general,Warren,Elizabeth Warren,DEM,45.0
115527,63234,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,760,v,v,IVR/Text,U.S. President,0,,1/2/20,1/4/20,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/ArizonaJanuary2020.pdf,general,Trump,Donald Trump,REP,47.0
115613,63255,2020,Connecticut,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,12/16/19,1/2/20,,"",false,,,false,false,1/12/20 09:21,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/GreatBlue--Sacred-Heart-University-Pioneer-Poll-Report-Q4-2019-MONDAY-(Presidential-CandidatesImpeachment).pdf,general,Sanders,Bernard Sanders,DEM,52.3
115613,63255,2020,Connecticut,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,12/16/19,1/2/20,,"",false,,,false,false,1/12/20 09:21,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/GreatBlue--Sacred-Heart-University-Pioneer-Poll-Report-Q4-2019-MONDAY-(Presidential-CandidatesImpeachment).pdf,general,Trump,Donald Trump,REP,35.2
115614,63255,2020,Connecticut,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,12/16/19,1/2/20,,"",false,,,false,false,1/12/20 09:22,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/GreatBlue--Sacred-Heart-University-Pioneer-Poll-Report-Q4-2019-MONDAY-(Presidential-CandidatesImpeachment).pdf,general,Biden,Joseph R. Biden Jr.,DEM,51.7
115614,63255,2020,Connecticut,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,12/16/19,1/2/20,,"",false,,,false,false,1/12/20 09:22,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/GreatBlue--Sacred-Heart-University-Pioneer-Poll-Report-Q4-2019-MONDAY-(Presidential-CandidatesImpeachment).pdf,general,Trump,Donald Trump,REP,32.3
115615,63255,2020,Connecticut,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,12/16/19,1/2/20,,"",false,,,false,false,1/12/20 09:22,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/GreatBlue--Sacred-Heart-University-Pioneer-Poll-Report-Q4-2019-MONDAY-(Presidential-CandidatesImpeachment).pdf,general,Warren,Elizabeth Warren,DEM,48.8
115615,63255,2020,Connecticut,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,12/16/19,1/2/20,,"",false,,,false,false,1/12/20 09:22,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/GreatBlue--Sacred-Heart-University-Pioneer-Poll-Report-Q4-2019-MONDAY-(Presidential-CandidatesImpeachment).pdf,general,Trump,Donald Trump,REP,35.7
115616,63255,2020,Connecticut,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,12/16/19,1/2/20,,"",false,,,false,false,1/12/20 09:22,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/GreatBlue--Sacred-Heart-University-Pioneer-Poll-Report-Q4-2019-MONDAY-(Presidential-CandidatesImpeachment).pdf,general,Buttigieg,Pete Buttigieg,DEM,46.9
115616,63255,2020,Connecticut,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,12/16/19,1/2/20,,"",false,,,false,false,1/12/20 09:22,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/GreatBlue--Sacred-Heart-University-Pioneer-Poll-Report-Q4-2019-MONDAY-(Presidential-CandidatesImpeachment).pdf,general,Trump,Donald Trump,REP,33.4
115520,63233,2020,Iowa,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,964,v,v,IVR/Text,U.S. President,0,,12/29/19,12/31/19,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/IowaJanuary2020.pdf,general,Biden,Joseph R. Biden Jr.,DEM,46.0
115520,63233,2020,Iowa,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,964,v,v,IVR/Text,U.S. President,0,,12/29/19,12/31/19,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/IowaJanuary2020.pdf,general,Trump,Donald Trump,REP,49.0
115521,63233,2020,Iowa,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,964,v,v,IVR/Text,U.S. President,0,,12/29/19,12/31/19,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/IowaJanuary2020.pdf,general,Buttigieg,Pete Buttigieg,DEM,47.0
115521,63233,2020,Iowa,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,964,v,v,IVR/Text,U.S. President,0,,12/29/19,12/31/19,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/IowaJanuary2020.pdf,general,Trump,Donald Trump,REP,48.0
115522,63233,2020,Iowa,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,964,v,v,IVR/Text,U.S. President,0,,12/29/19,12/31/19,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/IowaJanuary2020.pdf,general,Sanders,Bernard Sanders,DEM,44.0
115522,63233,2020,Iowa,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,964,v,v,IVR/Text,U.S. President,0,,12/29/19,12/31/19,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/IowaJanuary2020.pdf,general,Trump,Donald Trump,REP,49.0
115523,63233,2020,Iowa,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,964,v,v,IVR/Text,U.S. President,0,,12/29/19,12/31/19,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/IowaJanuary2020.pdf,general,Warren,Elizabeth Warren,DEM,44.0
115523,63233,2020,Iowa,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,964,v,v,IVR/Text,U.S. President,0,,12/29/19,12/31/19,,"",false,,,false,false,1/8/20 10:47,,https://www.publicpolicypolling.com/wp-content/uploads/2020/01/IowaJanuary2020.pdf,general,Trump,Donald Trump,REP,49.0
115548,63240,2020,Georgia,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,12/19/19,12/23/19,,"",false,,,false,false,1/9/20 09:35,,https://www.realclearpolitics.com/docs/2020/Mason-Dixon_GA.pdf,general,Biden,Joseph R. Biden Jr.,DEM,44.0
115548,63240,2020,Georgia,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,12/19/19,12/23/19,,"",false,,,false,false,1/9/20 09:35,,https://www.realclearpolitics.com/docs/2020/Mason-Dixon_GA.pdf,general,Trump,Donald Trump,REP,51.0
115549,63240,2020,Georgia,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,12/19/19,12/23/19,,"",false,,,false,false,1/9/20 09:35,,https://www.realclearpolitics.com/docs/2020/Mason-Dixon_GA.pdf,general,Warren,Elizabeth Warren,DEM,40.0
115549,63240,2020,Georgia,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,12/19/19,12/23/19,,"",false,,,false,false,1/9/20 09:35,,https://www.realclearpolitics.com/docs/2020/Mason-Dixon_GA.pdf,general,Trump,Donald Trump,REP,54.0
115550,63240,2020,Georgia,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,12/19/19,12/23/19,,"",false,,,false,false,1/9/20 09:35,,https://www.realclearpolitics.com/docs/2020/Mason-Dixon_GA.pdf,general,Sanders,Bernard Sanders,DEM,42.0
115550,63240,2020,Georgia,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,12/19/19,12/23/19,,"",false,,,false,false,1/9/20 09:35,,https://www.realclearpolitics.com/docs/2020/Mason-Dixon_GA.pdf,general,Trump,Donald Trump,REP,52.0
115551,63240,2020,Georgia,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,12/19/19,12/23/19,,"",false,,,false,false,1/9/20 09:35,,https://www.realclearpolitics.com/docs/2020/Mason-Dixon_GA.pdf,general,Buttigieg,Pete Buttigieg,DEM,43.0
115551,63240,2020,Georgia,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,12/19/19,12/23/19,,"",false,,,false,false,1/9/20 09:35,,https://www.realclearpolitics.com/docs/2020/Mason-Dixon_GA.pdf,general,Trump,Donald Trump,REP,52.0
115102,63156,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1117,a,a,Online,U.S. President,0,,12/18/19,12/19/19,,"",false,,,false,false,12/20/19 12:32,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-12/topline_reuters_2020_democratic_primary_tracker_12_19_2019_writeup.pdf,general,Biden,Joseph R. Biden Jr.,DEM,39.0
115102,63156,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1117,a,a,Online,U.S. President,0,,12/18/19,12/19/19,,"",false,,,false,false,12/20/19 12:32,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-12/topline_reuters_2020_democratic_primary_tracker_12_19_2019_writeup.pdf,general,Trump,Donald Trump,REP,35.0
115103,63156,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1117,a,a,Online,U.S. President,0,,12/18/19,12/19/19,,"",false,,,false,false,12/20/19 12:32,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-12/topline_reuters_2020_democratic_primary_tracker_12_19_2019_writeup.pdf,general,Sanders,Bernard Sanders,DEM,40.0
115103,63156,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1117,a,a,Online,U.S. President,0,,12/18/19,12/19/19,,"",false,,,false,false,12/20/19 12:32,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-12/topline_reuters_2020_democratic_primary_tracker_12_19_2019_writeup.pdf,general,Trump,Donald Trump,REP,36.0
